p,q,theta,mu,rhoA0,rhoA,rhoB,rho
100,1500,0.4,0.8250000000000001,0.17500000000000002,0.17500000136388216,0.0004925460813134702,0.08774627372259781
100,1500,0.4,0.8250000000000001,0.2,0.2000000041507209,0.001537316097328317,0.1007686601240246
100,1500,0.4,0.8250000000000001,0.225,0.22500001411674128,0.004133997990890837,0.11456700605381606
100,1500,0.4,0.8250000000000001,0.25,0.2500000627703877,0.00990638371610842,0.12995322324324807
100,1500,0.4,0.8250000000000001,0.275,0.2750004371644485,0.021782971651370324,0.1483917044079094
100,1500,0.4,0.8250000000000001,0.30000000000000004,0.3000056936435226,0.045240814667354495,0.17262325415543855
100,1500,0.4,0.8250000000000001,0.325,0.3251640846912154,0.09229579892361106,0.20872994180741322
100,1500,0.4,0.8250000000000001,0.35000000000000003,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.375,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.4,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.42500000000000004,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.45,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.47500000000000003,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.5,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.525,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.55,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.5750000000000001,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.6000000000000001,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.625,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.65,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.675,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.7000000000000001,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.7250000000000001,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.75,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.775,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.8,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.8250000000000001,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.8500000000000001,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.875,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.9,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.925,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.9500000000000001,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,0.9750000000000001,1.0,1.0,1.0
100,1500,0.4,0.8250000000000001,1.0,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.0,0.0,0.0,0.0
100,1500,0.5,0.8250000000000001,0.025,0.02500000000000088,8.360372345219929e-13,0.012500000000418458
100,1500,0.5,0.8250000000000001,0.05,0.05000000000001035,9.678853379055849e-11,0.025000000048399442
100,1500,0.5,0.8250000000000001,0.07500000000000001,0.07500000000006464,2.7350922506260626e-09,0.037500001367578445
100,1500,0.5,0.8250000000000001,0.1,0.10000000000028943,3.7347169344312846e-08,0.050000018673729385
100,1500,0.5,0.8250000000000001,0.125,0.12500000000104594,3.210693815275722e-07,0.06250016053521373
100,1500,0.5,0.8250000000000001,0.15000000000000002,0.1500000000032445,1.9893198307382255e-06,0.07500099466153762
100,1500,0.5,0.8250000000000001,0.17500000000000002,0.1750000000089663,9.621800988029598e-06,0.08750481090497716
100,1500,0.5,0.8250000000000001,0.2,0.20000000002266496,3.826066256269959e-05,0.10001913034261384
100,1500,0.5,0.8250000000000001,0.225,0.22500000005360066,0.0001296602198390005,0.11256483013671983
100,1500,0.5,0.8250000000000001,0.25,0.25000000012162,0.00038450054045170414,0.12519225033103584
100,1500,0.5,0.8250000000000001,0.275,0.2750000002740424,0.0010184504100414207,0.1380092253420419
100,1500,0.5,0.8250000000000001,0.30000000000000004,0.30000000064562105,0.002450703416139526,0.15122535203088028
100,1500,0.5,0.8250000000000001,0.325,0.3250000017164088,0.005437716626268535,0.16521885917133866
100,1500,0.5,0.8250000000000001,0.35000000000000003,0.3500000057240691,0.011281576317396246,0.18064079102073266
100,1500,0.5,0.8250000000000001,0.375,0.3750000274655912,0.022194626009438306,0.19859732673751473
100,1500,0.5,0.8250000000000001,0.4,0.400000223580068,0.042052536807233434,0.2210263801936507
100,1500,0.5,0.8250000000000001,0.42500000000000004,0.42500373338988273,0.0782826349838816,0.25164318418688214
100,1500,0.5,0.8250000000000001,0.45,0.45016403688780837,0.14847701157008616,0.2993205242289473
100,1500,0.5,0.8250000000000001,0.47500000000000003,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.5,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.525,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.55,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.5750000000000001,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.6000000000000001,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.625,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.65,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.675,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.7000000000000001,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.7250000000000001,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.75,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.775,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.8,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.8250000000000001,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.8500000000000001,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.875,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.9,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.925,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.9500000000000001,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,0.9750000000000001,1.0,1.0,1.0
100,1500,0.5,0.8250000000000001,1.0,1.0,1.0,1.0
100,1500,0.1,0.8500000000000001,0.0,0.0,0.0,0.0
100,1500,0.1,0.8500000000000001,0.025,0.9999999999999979,0.9999999999999978,0.9999999999999978
100,1500,0.1,0.8500000000000001,0.05,0.9999999999999979,0.9999999999999978,0.9999999999999978
100,1500,0.1,0.8500000000000001,0.07500000000000001,0.999999999999998,0.9999999999999978,0.9999999999999979
100,1500,0.1,0.8500000000000001,0.1,0.999999999999998,0.9999999999999978,0.9999999999999979
100,1500,0.1,0.8500000000000001,0.125,0.999999999999998,0.9999999999999978,0.9999999999999979
100,1500,0.1,0.8500000000000001,0.15000000000000002,0.9999999999999981,0.9999999999999978,0.999999999999998
100,1500,0.1,0.8500000000000001,0.17500000000000002,0.9999999999999982,0.9999999999999978,0.999999999999998
100,1500,0.1,0.8500000000000001,0.2,0.9999999999999982,0.9999999999999978,0.999999999999998
100,1500,0.1,0.8500000000000001,0.225,0.9999999999999982,0.9999999999999978,0.999999999999998
100,1500,0.1,0.8500000000000001,0.25,0.9999999999999983,0.9999999999999978,0.999999999999998
100,1500,0.1,0.8500000000000001,0.275,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.1,0.8500000000000001,0.30000000000000004,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.1,0.8500000000000001,0.325,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.1,0.8500000000000001,0.35000000000000003,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.1,0.8500000000000001,0.375,0.9999999999999987,0.9999999999999978,0.9999999999999982
100,1500,0.1,0.8500000000000001,0.4,0.9999999999999987,0.9999999999999978,0.9999999999999982
100,1500,0.1,0.8500000000000001,0.42500000000000004,0.9999999999999988,0.9999999999999978,0.9999999999999982
100,1500,0.1,0.8500000000000001,0.45,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.1,0.8500000000000001,0.47500000000000003,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.1,0.8500000000000001,0.5,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.1,0.8500000000000001,0.525,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.1,0.8500000000000001,0.55,0.999999999999999,0.9999999999999978,0.9999999999999984
100,1500,0.1,0.8500000000000001,0.5750000000000001,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.1,0.8500000000000001,0.6000000000000001,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.1,0.8500000000000001,0.625,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.1,0.8500000000000001,0.65,0.9999999999999992,0.9999999999999978,0.9999999999999984
100,1500,0.1,0.8500000000000001,0.675,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.1,0.8500000000000001,0.7000000000000001,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.1,0.8500000000000001,0.7250000000000001,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.1,0.8500000000000001,0.75,0.9999999999999994,0.9999999999999978,0.9999999999999987
100,1500,0.1,0.8500000000000001,0.775,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.1,0.8500000000000001,0.8,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.1,0.8500000000000001,0.8250000000000001,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.1,0.8500000000000001,0.8500000000000001,0.9999999999999997,0.9999999999999978,0.9999999999999987
100,1500,0.1,0.8500000000000001,0.875,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.1,0.8500000000000001,0.9,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.1,0.8500000000000001,0.925,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.1,0.8500000000000001,0.9500000000000001,0.9999999999999999,0.9999999999999978,0.9999999999999989
100,1500,0.1,0.8500000000000001,0.9750000000000001,1.0,0.9999999999999978,0.9999999999999989
100,1500,0.1,0.8500000000000001,1.0,1.0,0.9999999999999978,0.9999999999999989
100,1500,0.2,0.8500000000000001,0.0,0.0,0.0,0.0
100,1500,0.2,0.8500000000000001,0.025,0.025000013251890364,3.443645870337267e-05,0.012517224855296868
100,1500,0.2,0.8500000000000001,0.05,0.05000040713006933,0.0010506262917220454,0.025525516710895688
100,1500,0.2,0.8500000000000001,0.07500000000000001,0.07501388301672364,0.00783721925520613,0.04142555113596488
100,1500,0.2,0.8500000000000001,0.1,0.10139372505708277,0.03645886106768433,0.06892629306238356
100,1500,0.2,0.8500000000000001,0.125,0.999999999999998,0.9999999999999978,0.9999999999999979
100,1500,0.2,0.8500000000000001,0.15000000000000002,0.9999999999999981,0.9999999999999978,0.999999999999998
100,1500,0.2,0.8500000000000001,0.17500000000000002,0.9999999999999982,0.9999999999999978,0.999999999999998
100,1500,0.2,0.8500000000000001,0.2,0.9999999999999982,0.9999999999999978,0.999999999999998
100,1500,0.2,0.8500000000000001,0.225,0.9999999999999982,0.9999999999999978,0.999999999999998
100,1500,0.2,0.8500000000000001,0.25,0.9999999999999983,0.9999999999999978,0.999999999999998
100,1500,0.2,0.8500000000000001,0.275,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.2,0.8500000000000001,0.30000000000000004,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.2,0.8500000000000001,0.325,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.2,0.8500000000000001,0.35000000000000003,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.2,0.8500000000000001,0.375,0.9999999999999987,0.9999999999999978,0.9999999999999982
100,1500,0.2,0.8500000000000001,0.4,0.9999999999999987,0.9999999999999978,0.9999999999999982
100,1500,0.2,0.8500000000000001,0.42500000000000004,0.9999999999999988,0.9999999999999978,0.9999999999999982
100,1500,0.2,0.8500000000000001,0.45,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.2,0.8500000000000001,0.47500000000000003,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.2,0.8500000000000001,0.5,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.2,0.8500000000000001,0.525,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.2,0.8500000000000001,0.55,0.999999999999999,0.9999999999999978,0.9999999999999984
100,1500,0.2,0.8500000000000001,0.5750000000000001,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.2,0.8500000000000001,0.6000000000000001,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.2,0.8500000000000001,0.625,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.2,0.8500000000000001,0.65,0.9999999999999992,0.9999999999999978,0.9999999999999984
100,1500,0.2,0.8500000000000001,0.675,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.2,0.8500000000000001,0.7000000000000001,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.2,0.8500000000000001,0.7250000000000001,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.2,0.8500000000000001,0.75,0.9999999999999994,0.9999999999999978,0.9999999999999987
100,1500,0.2,0.8500000000000001,0.775,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.2,0.8500000000000001,0.8,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.2,0.8500000000000001,0.8250000000000001,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.2,0.8500000000000001,0.8500000000000001,0.9999999999999997,0.9999999999999978,0.9999999999999987
100,1500,0.2,0.8500000000000001,0.875,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.2,0.8500000000000001,0.9,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.2,0.8500000000000001,0.925,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.2,0.8500000000000001,0.9500000000000001,0.9999999999999999,0.9999999999999978,0.9999999999999989
100,1500,0.2,0.8500000000000001,0.9750000000000001,1.0,0.9999999999999978,0.9999999999999989
100,1500,0.2,0.8500000000000001,1.0,1.0,0.9999999999999978,0.9999999999999989
100,1500,0.30000000000000004,0.8500000000000001,0.0,0.0,0.0,0.0
100,1500,0.30000000000000004,0.8500000000000001,0.025,0.025000000002519313,3.16577762238813e-08,0.012500015830147768
100,1500,0.30000000000000004,0.8500000000000001,0.05,0.050000000069629624,3.2624390663162003e-06,0.02500163125434797
100,1500,0.30000000000000004,0.8500000000000001,0.07500000000000001,0.07500000062902595,5.487525136888607e-05,0.03752743794019742
100,1500,0.30000000000000004,0.8500000000000001,0.1,0.1000000037237156,0.00040913629182386097,0.05020457000776973
100,1500,0.30000000000000004,0.8500000000000001,0.125,0.12500002113532874,0.0019069977206487927,0.06345350942798876
100,1500,0.30000000000000004,0.8500000000000001,0.15000000000000002,0.15000016674591324,0.006570709524002929,0.07828543813495809
100,1500,0.30000000000000004,0.8500000000000001,0.17500000000000002,0.17500247834257182,0.01852322473640447,0.09676285153948815
100,1500,0.30000000000000004,0.8500000000000001,0.2,0.20007759434178676,0.046069753314677976,0.12307367382823237
100,1500,0.30000000000000004,0.8500000000000001,0.225,0.9999999999999982,0.9999999999999978,0.999999999999998
100,1500,0.30000000000000004,0.8500000000000001,0.25,0.9999999999999983,0.9999999999999978,0.999999999999998
100,1500,0.30000000000000004,0.8500000000000001,0.275,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.30000000000000004,0.8500000000000001,0.30000000000000004,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.30000000000000004,0.8500000000000001,0.325,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.30000000000000004,0.8500000000000001,0.35000000000000003,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.30000000000000004,0.8500000000000001,0.375,0.9999999999999987,0.9999999999999978,0.9999999999999982
100,1500,0.30000000000000004,0.8500000000000001,0.4,0.9999999999999987,0.9999999999999978,0.9999999999999982
100,1500,0.30000000000000004,0.8500000000000001,0.42500000000000004,0.9999999999999988,0.9999999999999978,0.9999999999999982
100,1500,0.30000000000000004,0.8500000000000001,0.45,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.30000000000000004,0.8500000000000001,0.47500000000000003,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.30000000000000004,0.8500000000000001,0.5,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.30000000000000004,0.8500000000000001,0.525,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.30000000000000004,0.8500000000000001,0.55,0.999999999999999,0.9999999999999978,0.9999999999999984
100,1500,0.30000000000000004,0.8500000000000001,0.5750000000000001,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.30000000000000004,0.8500000000000001,0.6000000000000001,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.30000000000000004,0.8500000000000001,0.625,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.30000000000000004,0.8500000000000001,0.65,0.9999999999999992,0.9999999999999978,0.9999999999999984
100,1500,0.30000000000000004,0.8500000000000001,0.675,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.30000000000000004,0.8500000000000001,0.7000000000000001,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.30000000000000004,0.8500000000000001,0.7250000000000001,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.30000000000000004,0.8500000000000001,0.75,0.9999999999999994,0.9999999999999978,0.9999999999999987
100,1500,0.30000000000000004,0.8500000000000001,0.775,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.30000000000000004,0.8500000000000001,0.8,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.30000000000000004,0.8500000000000001,0.8250000000000001,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.30000000000000004,0.8500000000000001,0.8500000000000001,0.9999999999999997,0.9999999999999978,0.9999999999999987
100,1500,0.30000000000000004,0.8500000000000001,0.875,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.30000000000000004,0.8500000000000001,0.9,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.30000000000000004,0.8500000000000001,0.925,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.30000000000000004,0.8500000000000001,0.9500000000000001,0.9999999999999999,0.9999999999999978,0.9999999999999989
100,1500,0.30000000000000004,0.8500000000000001,0.9750000000000001,1.0,0.9999999999999978,0.9999999999999989
100,1500,0.30000000000000004,0.8500000000000001,1.0,1.0,0.9999999999999978,0.9999999999999989
100,1500,0.4,0.8500000000000001,0.0,0.0,0.0,0.0
100,1500,0.4,0.8500000000000001,0.025,0.025000000000011863,1.0387170768257437e-10,0.012500000051941785
100,1500,0.4,0.8500000000000001,0.05,0.05000000000024338,1.575907855835185e-08,0.025000007879660967
100,1500,0.4,0.8500000000000001,0.07500000000000001,0.07500000000197758,4.2120101018200424e-07,0.03750021060149388
100,1500,0.4,0.8500000000000001,0.1,0.10000000001024481,4.873668852788782e-06,0.0500024368395488
100,1500,0.4,0.8500000000000001,0.125,0.12500000004045492,3.385310098961097e-05,0.06251692657072226
100,1500,0.4,0.8500000000000001,0.15000000000000002,0.15000000013509285,0.0001657788533753659,0.07508288949423411
100,1500,0.4,0.8500000000000001,0.17500000000000002,0.17500000041877986,0.000628260927298741,0.0878141306730393
100,1500,0.4,0.8500000000000001,0.2,0.20000000135452142,0.001958071802715569,0.1009790365786185
100,1500,0.4,0.8500000000000001,0.225,0.22500000536123801,0.005242974199715854,0.11512148978047694
100,1500,0.4,0.8500000000000001,0.25,0.2500000314975252,0.012481124684735645,0.13124057809113043
100,1500,0.4,0.8500000000000001,0.275,0.2750003309618384,0.027195587846408586,0.1510979594041235
100,1500,0.4,0.8500000000000001,0.30000000000000004,0.3000070157939478,0.055746009379632325,0.17787651258679005
100,1500,0.4,0.8500000000000001,0.325,0.3253127194562353,0.11158353049710397,0.21844812497666963
100,1500,0.4,0.8500000000000001,0.35000000000000003,0.9999999999999984,0.9999999999999978,0.9999999999999981
100,1500,0.4,0.8500000000000001,0.375,0.9999999999999987,0.9999999999999978,0.9999999999999982
100,1500,0.4,0.8500000000000001,0.4,0.9999999999999987,0.9999999999999978,0.9999999999999982
100,1500,0.4,0.8500000000000001,0.42500000000000004,0.9999999999999988,0.9999999999999978,0.9999999999999982
100,1500,0.4,0.8500000000000001,0.45,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.4,0.8500000000000001,0.47500000000000003,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.4,0.8500000000000001,0.5,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.4,0.8500000000000001,0.525,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.4,0.8500000000000001,0.55,0.999999999999999,0.9999999999999978,0.9999999999999984
100,1500,0.4,0.8500000000000001,0.5750000000000001,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.4,0.8500000000000001,0.6000000000000001,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.4,0.8500000000000001,0.625,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.4,0.8500000000000001,0.65,0.9999999999999992,0.9999999999999978,0.9999999999999984
100,1500,0.4,0.8500000000000001,0.675,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.4,0.8500000000000001,0.7000000000000001,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.4,0.8500000000000001,0.7250000000000001,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.4,0.8500000000000001,0.75,0.9999999999999994,0.9999999999999978,0.9999999999999987
100,1500,0.4,0.8500000000000001,0.775,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.4,0.8500000000000001,0.8,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.4,0.8500000000000001,0.8250000000000001,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.4,0.8500000000000001,0.8500000000000001,0.9999999999999997,0.9999999999999978,0.9999999999999987
100,1500,0.4,0.8500000000000001,0.875,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.4,0.8500000000000001,0.9,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.4,0.8500000000000001,0.925,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.4,0.8500000000000001,0.9500000000000001,0.9999999999999999,0.9999999999999978,0.9999999999999989
100,1500,0.4,0.8500000000000001,0.9750000000000001,1.0,0.9999999999999978,0.9999999999999989
100,1500,0.4,0.8500000000000001,1.0,1.0,0.9999999999999978,0.9999999999999989
100,1500,0.5,0.8500000000000001,0.0,0.0,0.0,0.0
100,1500,0.5,0.8500000000000001,0.025,0.02500000000000035,7.663795953876325e-13,0.012500000000383364
100,1500,0.5,0.8500000000000001,0.05,0.05000000000000372,1.0277472355304349e-10,0.025000000051389224
100,1500,0.5,0.8500000000000001,0.07500000000000001,0.07500000000002159,3.156269789955359e-09,0.03750000157814569
100,1500,0.5,0.8500000000000001,0.1,0.1000000000000912,4.546760339138154e-08,0.050000022733847294
100,1500,0.5,0.8500000000000001,0.125,0.12500000000031383,4.05259911492554e-07,0.06250020263011266
100,1500,0.5,0.8500000000000001,0.15000000000000002,0.15000000000093347,2.573671719775644e-06,0.07500128683632662
100,1500,0.5,0.8500000000000001,0.17500000000000002,0.17500000000248744,1.2655675854342875e-05,0.0875063278391709
100,1500,0.5,0.8500000000000001,0.2,0.2000000000060993,5.085374625298409e-05,0.10002542687617615
100,1500,0.5,0.8500000000000001,0.225,0.2250000000141119,0.00017333223468744266,0.11258666612439967
100,1500,0.5,0.8500000000000001,0.25,0.2500000000318088,0.000515070262702465,0.12525753514725563
100,1500,0.5,0.8500000000000001,0.275,0.2750000000732491,0.0013631316213643927,0.13818156584730673
100,1500,0.5,0.8500000000000001,0.30000000000000004,0.3000000001854377,0.0032698312730123037,0.151634915729225
100,1500,0.5,0.8500000000000001,0.325,0.325000000573787,0.007219506503325968,0.16610975353855648
100,1500,0.5,0.8500000000000001,0.35000000000000003,0.35000000249295843,0.014882858296140404,0.1824414303945494
100,1500,0.5,0.8500000000000001,0.375,0.37500001782608244,0.029051539581622397,0.2020257787038524
100,1500,0.5,0.8500000000000001,0.4,0.4000002449686787,0.05450493811537552,0.2272525915420271
100,1500,0.5,0.8500000000000001,0.42500000000000004,0.42500729318787467,0.10003870655525221,0.26252299987156347
100,1500,0.5,0.8500000000000001,0.45,0.45052400466914627,0.1861426176739622,0.3183333111715542
100,1500,0.5,0.8500000000000001,0.47500000000000003,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.5,0.8500000000000001,0.5,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.5,0.8500000000000001,0.525,0.9999999999999989,0.9999999999999978,0.9999999999999983
100,1500,0.5,0.8500000000000001,0.55,0.999999999999999,0.9999999999999978,0.9999999999999984
100,1500,0.5,0.8500000000000001,0.5750000000000001,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.5,0.8500000000000001,0.6000000000000001,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.5,0.8500000000000001,0.625,0.9999999999999991,0.9999999999999978,0.9999999999999984
100,1500,0.5,0.8500000000000001,0.65,0.9999999999999992,0.9999999999999978,0.9999999999999984
100,1500,0.5,0.8500000000000001,0.675,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.5,0.8500000000000001,0.7000000000000001,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.5,0.8500000000000001,0.7250000000000001,0.9999999999999993,0.9999999999999978,0.9999999999999986
100,1500,0.5,0.8500000000000001,0.75,0.9999999999999994,0.9999999999999978,0.9999999999999987
100,1500,0.5,0.8500000000000001,0.775,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.5,0.8500000000000001,0.8,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.5,0.8500000000000001,0.8250000000000001,0.9999999999999996,0.9999999999999978,0.9999999999999987
100,1500,0.5,0.8500000000000001,0.8500000000000001,0.9999999999999997,0.9999999999999978,0.9999999999999987
100,1500,0.5,0.8500000000000001,0.875,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.5,0.8500000000000001,0.9,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.5,0.8500000000000001,0.925,0.9999999999999998,0.9999999999999978,0.9999999999999988
100,1500,0.5,0.8500000000000001,0.9500000000000001,0.9999999999999999,0.9999999999999978,0.9999999999999989
100,1500,0.5,0.8500000000000001,0.9750000000000001,1.0,0.9999999999999978,0.9999999999999989
100,1500,0.5,0.8500000000000001,1.0,1.0,0.9999999999999978,0.9999999999999989
100,1500,0.1,0.875,0.0,0.0,0.0,0.0
100,1500,0.1,0.875,0.025,0.9999999999999988,0.9999999999999988,0.9999999999999988
100,1500,0.1,0.875,0.05,0.9999999999999989,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.875,0.07500000000000001,0.9999999999999989,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.875,0.1,0.9999999999999989,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.875,0.125,0.9999999999999989,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.875,0.15000000000000002,0.999999999999999,0.9999999999999988,0.9999999999999989
100,1500,0.1,0.875,0.17500000000000002,0.999999999999999,0.9999999999999988,0.9999999999999989
